,domain_code,page_title,count_views
5467,en.m.q,amartya_sen,12
5468,en.m.q,english_proverbs_(alphabetically_by_proverb),12
5469,en.m.q,file:black_colour.jpg,12
5470,en.m.q,high_plains_drifter,12
5471,en.m.q,rukmini,12
5472,en.m.q,star_wars:_the_rise_of_skywalker,12
5473,en.m.q,english_proverbs,11
5474,en.m.q,friendship,11
5475,en.m.q,mahatma_gandhi,11
5476,en.m.q,russian_proverbs,11
5477,en.m.s,special:search,84
5478,en.m.s,main_page,46
5479,en.m.s,bible_(king_james)/psalms,28
5480,en.m.s,dictionary_of_spoken_spanish,23
5481,en.m.s,bible_(king_james)/john,15
5482,en.m.s,bible_(king_james)/matthew,15
5483,en.m.s,constitution_of_india/part_iii,15
5484,en.m.s,-,14
5485,en.m.s,a_prayer_of_st._francis_of_assisi,13
5486,en.m.s,constitution_of_india/part_v,13
5487,en.m.s,bible_(king_james)/luke,12
5488,en.m.s,god_save_the_queen_(lyrics),12
5489,en.m.s,pragmatism:_a_new_name_for_some_old_ways_of_thinking,12
5490,en.m.s,chief_seattle's_speech,11
5491,en.m.s,resignation_letter_of_jogendra_nath_mandal,11
5492,en.m.s,bible_(king_james)/acts,10
5493,en.m.s,oh!_susanna_(original_lyrics),10
5494,en.m.s,constitution_of_india/part_vi,9
5495,en.m.s,constitution_of_india/part_iv,8
5496,en.m.s,dictionary_of_spoken_russian/russian-english/text2,8
5497,en.m.s,moral_letters_to_lucilius,8
5498,en.m.s,sex_and_character,8
5499,en.m.s,constitution_of_india,7
5500,en.m.s,constitution_of_nigeria_(1999),7
5501,en.m.s,"isvar_chandra_vidyasagar,_a_story_of_his_life_and_work/chapter_1",7
5502,en.m.v,special:search,51
5503,en.m.v,wikiversity:main_page,51
5504,en.m.v,rainwater_harvesting,37
5505,en.m.v,social_problems,20
5506,en.m.v,computer_hardware_types,19
5507,en.m.v,characteristics_of_research,14
5508,en.m.v,talk:is_management_a_science_or_an_art?,14
5509,en.m.v,principles_of_management,12
5510,en.m.v,high_school_physics,10
5511,en.m.v,basic_computer_network_components,9
5512,en.m.v,ncert/textbook_solutions/class_vii/civics,9
5513,en.m.v,biblical_studies_(nt)/iii._the_twelve_apostles,8
5514,en.m.v,category:courses,8
5515,en.m.v,council_of_nicea_(325_a.d.),8
5516,en.m.v,list_of_major_topics_and_concepts_in_biology,8
5517,en.m.v,talk:albert_einstein_quote,8
5518,en.m.v,-,7
5519,en.m.v,analysis_of_variance/assumptions,7
5520,en.m.v,introduction_to_computers,7
5521,en.m.v,ologies,7
5522,en.m.v,president_of_the_united_states/donald_trump,7
5523,en.m.v,shear_force_and_bending_moment_diagrams,7
5524,en.m.v,should_abortion_be_legal?,7
5525,en.m.v,urdu_numbers,7
5526,en.m.v,atomic_structure,6
5527,en.m.voy,main_page,84
5528,en.m.voy,special:search,25
5529,en.m.voy,at_the_airport,20
5530,en.m.voy,list_of_country_calling_codes,19
5531,en.m.voy,bikol_phrasebook,16
5532,en.m.voy,llanfairpwllgwyngyll,11
5533,en.m.voy,finland,10
5534,en.m.voy,rajasthan,10
5535,en.m.voy,brazil,9
5536,en.m.voy,philippines,8
5537,en.m.voy,switzerland,8
5538,en.m.voy,united_states_national_parks,8
5539,en.m.voy,greece,7
5540,en.m.voy,hyderabad,7
5541,en.m.voy,visakhapatnam,7
5542,en.m.voy,baku,6
5543,en.m.voy,brunei,6
5544,en.m.voy,grand_trunk_road,6
5545,en.m.voy,hebrew_phrasebook,6
5546,en.m.voy,istanbul,6
5547,en.m.voy,lakshadweep,6
5548,en.m.voy,north_america,6
5549,en.m.voy,slovenia,6
5550,en.m.voy,traveling_with_a_criminal_history,6
5551,en.m.voy,western_india,6
5552,en.n,main_page,169
5553,en.n,special:search,18
5554,en.n,bush_calls_for_us_offshore_oil_exploration,16
5555,en.n,category:antarctica,16
5556,en.n,environment,16
5557,en.n,wikinews:archive,16
5558,en.n,"wikinews_shorts:_april_14,_2012",16
5559,en.n,user:darinwarrick021,13
5560,en.n,samoan_government_ends_state_of_emergency_over_measles_outbreak,10
5561,en.n,special:recentchanges,7
5562,en.n,"category:january_1,_2020",5
5563,en.n,typhoon_phanfone_strikes_philippines,5
5564,en.n,user:185.206.224.243,5
5565,en.n,user:37.115.210.9,5
5566,en.n,user:45.139.48.7,5
5567,en.n,user:5.188.210.57,5
5568,en.n,wikinews:newsroom,5
5569,en.n,category:asia,4
5570,en.n,category:commonwealth_games,4
5571,en.n,category:crime_and_law,4
5572,en.n,category:environment,4
5573,en.n,category:europe,4
5574,en.n,category:health,4
5575,en.n,category:obituaries,4
5576,en.n,category:sports,4
5577,en.q,main_page,879
5578,en.q,special:search,83
5579,en.q,black,38
5580,en.q,a_tale_of_two_cities,31
5581,en.q,special:recentchanges,20
5582,en.q,"jumpstart_adventures_5th_grade:_jo_hammet,_kid_detective",16
5583,en.q,god,15
5584,en.q,pyotr_stolypin,14
5585,en.q,bitcoin,13
5586,en.q,crystal_allen,13
5587,en.q,sian_phillips,13
5588,en.q,albert_einstein,12
5589,en.q,margaret_wertheim,12
5590,en.q,qi_jiguang,12
5591,en.q,satan,12
5592,en.q,elvis_presley,10
5593,en.q,star_wars:_the_rise_of_skywalker,10
5594,en.q,george_santayana,9
5595,en.q,pseudoscience,9
5596,en.q,batman_returns,8
5597,en.q,bhagavad_gita,8
5598,en.q,friedrich_nietzsche,8
5599,en.q,latin_proverbs,8
5600,en.q,antonio_gramsci,7
5601,en.q,fakhruddin_ali_ahmed,7
5602,en.s,main_page,112
5603,en.s,special:search,82
5604,en.s,page:alumni_oxoniensis_(1715-1886)_volume_3.djvu/480,33
5605,en.s,index_of_spanish_folktales,20
5606,en.s,category:erotica,19
5607,en.s,page:philosophical_transactions_-_volume_003.djvu/134,19
5608,en.s,dictionary_of_spoken_spanish,17
5609,en.s,category:proofread,16
5610,en.s,page:a_collection_of_esoteric_writings.djvu/14,16
5611,en.s,"page:impeachment_of_donald_j._trump,_president_of_the_united_states_—_report_of_the_committee_on_the_judiciary,_house_of_representatives.pdf/630",15
5612,en.s,"sultan_bahoo_the_life_and_teachings/birth,_childhood_and_education",15
5613,en.s,page:the_gift_of_black_folk.djvu/9,13
5614,en.s,user_talk:hrishikes,12
5615,en.s,native_american_apology_resolution,11
5616,en.s,wikisource:community_portal,11
5617,en.s,"alumni_oxonienses:_the_members_of_the_university_of_oxford,_1715-1886/rutherford,_arthur",10
5618,en.s,"alumni_oxonienses:_the_members_of_the_university_of_oxford,_1715-1886/rutherford,_rev._william_gunion",10
5619,en.s,"alumni_oxonienses:_the_members_of_the_university_of_oxford,_1715-1886/rutter,_thomas",10
5620,en.s,"alumni_oxonienses:_the_members_of_the_university_of_oxford,_1715-1886/rutter,_william",10
5621,en.s,"alumni_oxonienses:_the_members_of_the_university_of_oxford,_1715-1886/rutton,_isaac",10
5622,en.s,"alumni_oxonienses:_the_members_of_the_university_of_oxford,_1715-1886/rutton,_matthias",10
5623,en.s,"alumni_oxonienses:_the_members_of_the_university_of_oxford,_1715-1886/rutton,_william_isaac",10
5624,en.s,"alumni_oxonienses:_the_members_of_the_university_of_oxford,_1715-1886/ruxton,_john_fitzherbert",10
5625,en.s,"alumni_oxonienses:_the_members_of_the_university_of_oxford,_1715-1886/ruxton,_william",10
5626,en.s,"alumni_oxonienses:_the_members_of_the_university_of_oxford,_1715-1886/ryall,_charles",10
5627,en.v,wikiversity:main_page,104
5628,en.v,special:search,36
5629,en.v,user:185.206.224.243,12
5630,en.v,crystallography,7
5631,en.v,talk:albert_einstein_quote,7
5632,en.v,"harmony/the_minor_scale,_modes,_&_mode_mixture",6
5633,en.v,imha_research_archives/4._learning_from_own_research,6
5634,en.v,talk:esperanto/lesson_2,6
5635,en.v,user:5.188.210.65,6
5636,en.v,wikiversity:colloquium,6
5637,en.v,windows_server_administration/active_directory,6
5638,en.v,windows_server_administration/file_and_print_services,6
5639,en.v,de_broglie_wavelength,5
5640,en.v,digital_media_concepts/2jz_engine,5
5641,en.v,electric_circuit_analysis/mesh_analysis,5
5642,en.v,user:dave_braunschweig,5
5643,en.v,wikiversity:delegable_proxy,5
5644,en.v,atom,4
5645,en.v,basic_computer_network_components,4
5646,en.v,computer_networks/route/modify,4
5647,en.v,control_structures,4
5648,en.v,english_literary_canon,4
5649,en.v,first_inversions,4
5650,en.v,latin,4
5651,en.v,ologies,4
5652,en.voy,main_page,131
5653,en.voy,special:search,32
5654,en.voy,rovaniemi,15
5655,en.voy,user_talk:180.191.122.150,14
5656,en.voy,lahaina,13
5657,en.voy,batumi,9
5658,en.voy,moscow,9
5659,en.voy,wikivoyage:destination_of_the_month_candidates,9
5660,en.voy,nelson_(british_columbia),8
5661,en.voy,philippines,8
5662,en.voy,special:recentchanges,8
5663,en.voy,asia,7
5664,en.voy,beijing,7
5665,en.voy,staraya_russa,7
5666,en.voy,user:andrea_cape_town,7
5667,en.voy,user:pablo75rus,7
5668,en.voy,bangalore,6
5669,en.voy,hong_kong,6
5670,en.voy,newfoundland_and_labrador,6
5671,en.voy,transportation,6
5672,en.voy,turku,6
5673,en.voy,user:5.188.210.20,6
5674,en.voy,user:5.188.210.21,6
5675,en.voy,africa,5
5676,en.voy,baghdad,5
5677,eo,vikipedio:ĉefpaĝo,139
5678,eo,rapport_sur_l'esperanto_adressé_à_m._le_ministre_de_l'instruction_publique,21
5679,eo,fediverso,17
5680,eo,1-a_de_januaro,11
5681,eo,vikipedio:alinomendaj_artikoloj,10
5682,eo,specialaĵo:serĉi,8
5683,eo,vikipedio:internacia_vikipedio,8
5684,eo,specialaĵo:lastaj_ŝanĝoj,7
5685,eo,uzanto:dario_aralezo/provejo,7
5686,eo,blogo,6
5687,eo,esperanto,6
5688,eo,vikipedio:forigendaj_artikoloj,6
5689,eo,ŝablono:ifa-ligilo,6
5690,eo,devio,5
5691,eo,drama_filmo,5
5692,eo,regiono_karlovy_vary,5
5693,eo,kanabinoido,4
5694,eo,kurilaj_insuloj,4
5695,eo,oĥocka_maro,4
5696,eo,saĥaleno,4
5697,eo,acworth_(georgio),3
5698,eo,altebenaĵo_fahner,3
5699,eo,datumbazo,3
5700,eo,dosiero:grosskrut_mainplace_80230.jpg,3
5701,eo,ełk,3
5702,eo.b,ĉefpaĝo,6
5703,eo.b,vikilibroj:diskutejo,1
5704,eo.d,ĉefpaĝo,5
5705,eo.d,hinterhalt,2
5706,eo.d,adejar,1
5707,eo.d,biche,1
5708,eo.d,machismo,1
5709,eo.d,szarpać,1
5710,eo.d,vikivortaro,1
5711,eo.d,wiktionary,1
5712,eo.m,vikipedio:ĉefpaĝo,33
5713,eo.m,special:search,24
5714,eo.m,specialaĵo:serĉi,9
5715,eo.m,dosiero:taxidermy_of_a_snake_skin.jpg,4
5716,eo.m,novjara_tago,4
5717,eo.m,trioblaj_parentezoj,3
5718,eo.m,vladimir_megre,3
5719,eo.m,3-a_de_januaro,2
5720,eo.m,31-a_de_januaro,2
5721,eo.m,9-a_de_januaro,2
5722,eo.m,amila_heksanoato,2
5723,eo.m,arpanet,2
5724,eo.m,batiko,2
5725,eo.m,baza_legolisto,2
5726,eo.m,canadian_broadcasting_corporation,2
5727,eo.m,dosiero:simone_de_beauvoir_1955.jpg,2
5728,eo.m,fonduo,2
5729,eo.m,goao,2
5730,eo.m,ijk_2020,2
5731,eo.m,ingo_swann,2
5732,eo.m,internacia_fonetika_alfabeto,2
5733,eo.m,kiraso,2
5734,eo.m,nagaa_sito,2
5735,eo.m,novalo,2
5736,eo.m,pedro_sánchez_pérez-castejón,2
5737,eo.m.b,esperanta_rimaro_-_a,1
5738,eo.m.d,jemandem_eine_handbreit_wasser_unter_dem_kiel_wünschen,6
5739,eo.m.d,ahaj,1
5740,eo.m.d,femino,1
5741,eo.m.d,glat,1
5742,eo.m.d,irmã,1
5743,eo.m.d,jelpadi,1
5744,eo.m.d,"kiu_kaptas_tro_vaste,_konservas_malmulte",1
5745,eo.m.d,urno,1
5746,eo.m.d,zorg,1
5747,eo.m.d,ĉefpaĝo,1
5748,eo.m.n,dereliĝo_de_turista_trajno_en_alpoj,1
5749,eo.m.n,dosiero:cquote1.svg,1
5750,eo.m.n,"en_irano,_la_interreto_malŝaltiĝis_de_kvin_tagoj",1
5751,eo.m.n,internacia_junulara_kongreso_2015_okazos_en_germanujo,1
5752,eo.m.n,kategorio:28-a_de_junio,1
5753,eo.m.n,kategorio:grodno,1
5754,eo.m.n,kategorio:guglo,1
5755,eo.m.n,kategorio:komunista_partio_de_rusia_federacio,1
5756,eo.m.n,kategorio:monda_organizaĵo_pri_sano,1
5757,eo.m.n,kategorio:scienco,1
5758,eo.m.n,kategorio:sekureco,1
5759,eo.m.n,kategorio:tecámac,1
5760,eo.m.n,kategorio:tokantinso,1
5761,eo.m.n,kategorio:trinidado_kaj_tobago,1
5762,eo.m.n,kategorio:vakcino,1
5763,eo.m.n,kategorio:virinoj,1
5764,eo.m.n,kategorio:ĉina_esperanto-ligo,1
5765,eo.m.n,portalo:francujo,1
5766,eo.m.n,"tertremo_de_magnitudo_7,7_en_pakistano_aperigas_insulon_en_la_araba_maro",1
5767,eo.m.n,trovitaj_spuroj_de_tergasujo_en_la_marbordo_de_gaza,1
5768,eo.m.n,uzanto-diskuto:grondinbot,1
5769,eo.m.n,uzanto:ary29,1
5770,eo.m.n,vikinovaĵoj:diskutejo/arkivo_2010,1
5771,eo.m.n,yandex_prezentis_porinfanan_saĝhorloĝon_kun_virtuala_asistanto_alisa,1
5772,eo.m.n,ĉinio_persekutas_la_islaman_malplimulton_en_ŝjinĝjiango,1
5773,eo.m.q,altaro,1
5774,eo.m.q,diamanto,1
5775,eo.m.q,gabriel_matzneff,1
5776,eo.m.q,pjotr_gorodcov,1
5777,eo.m.q,ĉefpaĝo,1
5778,eo.m.s,maria/glosario_-_español,2
5779,eo.m.s,esperanta_medicina_terminaro_(hradil_1979),1
5780,eo.m.s,frankenŝtejno/leteroj,1
5781,eo.m.s,malnova_testamento_(zamenhof)/genezo/48,1
5782,eo.m.s,malnova_testamento_(zamenhof)/psalmaro/83,1
5783,eo.m.s,mi_vokas_vin!,1
5784,eo.m.s,saluto_al_maro,1
5785,eo.m.s,ĉefpaĝo,1
5786,eo.n,ĉefpaĝo,5
5787,eo.q,uzanto:abronikowski,1
5788,eo.q,ĉefpaĝo,1
5789,eo.s,aŭtoro:l._zamenhof,3
5790,eo.s,fundamento_de_esperanto,3
5791,eo.s,ĉefpaĝo,3
5792,eo.s,fundamenta_krestomatio,2
5793,eo.s,aŭtoro:fratoj_grimm,1
5794,eo.s,fundamenta_krestomatio/ekzercoj,1
5795,eo.s,fundamenta_krestomatio/la_novaj_vestoj_de_la_reĝo,1
5796,eo.s,fundamento_de_esperanto/ekzercaro,1
5797,eo.s,gerda_malaperis!,1
5798,eo.s,kongresoj_universalaj,1
5799,eo.s,letero_de_zamenhof_pri_reformoj_de_esperanto_(majo_1907),1
5800,es,wikipedia:portada,5547
5801,es,especial:buscar,1401
5802,es,spécial:recherche,574
5803,es,año_nuevo,385
5804,es,special:search,236
5805,es,notting_hill_(película),198
5806,es,2020,195
5807,es,himno_nacional_de_chile,170
5808,es,the_witcher_(serie_de_televisión),163
5809,es,especial:cambiosrecientes,157
5810,es,the_mandalorian,140
5811,es,-,132
5812,es,salt_(película),117
5813,es,facebook,115
5814,es,star_wars,104
5815,es,arroba_(símbolo),93
5816,es,"dios_mío,_¿pero_qué_te_hemos_hecho?",82
5817,es,españa,80
5818,es,1_de_enero,75
5819,es,star_wars:_episodio_ix_-_el_ascenso_de_skywalker,75
5820,es,michelle_obama,74
5821,es,francisco_(papa),73
5822,es,parasite_(película_de_2019),73
5823,es,premier_league,73
5824,es,saga_de_geralt_de_rivia,72
5825,es.b,curso_de_alemán_para_avanzados_con_audio/lección_008e,14
5826,es.b,portada,14
5827,es.b,bioquímica/termodinámica,5
5828,es.b,programación_en_c++/arrays_y_cadenas_de_texto,5
5829,es.b,programación_en_c/uso_de_funciones,4
5830,es.b,teoría_musical,4
5831,es.b,categoría:programación_en_c++,3
5832,es.b,el_manual_de_bash_scripting_básico_para_principiantes/operadores,3
5833,es.b,programación_en_c++/estructuras,3
5834,es.b,programación_en_c/punteros,3
5835,es.b,programación_en_javascript/cómo_escribir_código_en_javascript,3
5836,es.b,seleccionar_o_referenciar_celdas_de_excel_mediante_vba,3
5837,es.b,teoría_musical/armonía/acordes_de_séptima,3
5838,es.b,administración_de_empresas/estadística_para_los_negocios/prueba_χ²_(chi-cuadrado)/herramientas/tabla_de_la_distribución:_χ²_(chi-cuadrado),2
5839,es.b,ajedrez/técnica/el_alfil_en_detalle,2
5840,es.b,catalán/nombres_de_deportes,2
5841,es.b,catálogo_de_jergas/catálogo/coa_de_chile,2
5842,es.b,disolventes_en_la_industria_química/alcoholes,2
5843,es.b,el_obdii_completo/herramientas_de_diagnostico/elm327,2
5844,es.b,fisiología_humana/sistema_muscular,2
5845,es.b,fisiología_humana/sistema_tegumentario,2
5846,es.b,ingeniería_de_aguas_residuales/características_de_las_aguas_residuales,2
5847,es.b,mantenimiento_y_montaje_de_equipos_informáticos/tema_5/s.a.i.,2
5848,es.b,manual_de_consola_bash_de_linux,2
5849,es.b,manual_del_mate_y_la_yerba_mate/curado,2
5850,es.d,especial:buscar,22
5851,es.d,wikcionario:portada,19
5852,es.d,hematology,18
5853,es.d,de_mierda,13
5854,es.d,-ón,6
5855,es.d,apéndice:1000_palabras_básicas_en_japonés,6
5856,es.d,polla,6
5857,es.d,huevón,5
5858,es.d,acaltetepontli,4
5859,es.d,gilipollas,4
5860,es.d,hueva,4
5861,es.d,pollo,4
5862,es.d,acachicolli,3
5863,es.d,acahualli,3
5864,es.d,apéndice:personas/partes_del_cuerpo_humano,3
5865,es.d,año_nuevo,3
5866,es.d,barsa,3
5867,es.d,caritas,3
5868,es.d,categoría:es:palabras_con_el_sufijo_-ante,3
5869,es.d,categoría:nci:grafía_normalizada,3
5870,es.d,de_miércoles,3
5871,es.d,già,3
5872,es.d,lazy,3
5873,es.d,los,3
5874,es.d,macho_cabrío,3
5875,es.m,wikipedia:portada,10808
5876,es.m,notting_hill_(película),2594
5877,es.m,himno_nacional_de_chile,2387
5878,es.m,-,2151
5879,es.m,salt_(película),2082
5880,es.m,especial:buscar,1956
5881,es.m,julia_roberts,1784
5882,es.m,año_nuevo,1691
5883,es.m,hugh_grant,1661
5884,es.m,año_bisiesto,1282
5885,es.m,los_4_fantásticos,977
5886,es.m,4_fantásticos_(película_de_2015),868
5887,es.m,benedicto_xvi,866
5888,es.m,francisco_(papa),849
5889,es.m,angelina_jolie,848
5890,es.m,the_witcher_(serie_de_televisión),840
5891,es.m,2020,823
5892,es.m,"dios_mío,_¿pero_qué_te_hemos_hecho?",823
5893,es.m,cristina_pedroche,708
5894,es.m,doce_uvas,636
5895,es.m,desfile_del_torneo_de_las_rosas,568
5896,es.m,isabel_ii_del_reino_unido,508
5897,es.m,the_mandalorian,494
5898,es.m,nochevieja,476
5899,es.m,"e.t.,_el_extraterrestre",463
5900,es.m.b,catalán/nombres_propios_de_persona,14
5901,es.m.b,manual_del_mate_y_la_yerba_mate/curado,11
5902,es.m.b,portada,10
5903,es.m.b,juego_stop,9
5904,es.m.b,algoritmo_bisiesto,7
5905,es.m.b,ruso/gramática/alfabeto_y_pronunciación,6
5906,es.m.b,teoría_musical/armonía/acordes_de_séptima,6
5907,es.m.b,administración_de_empresas,5
5908,es.m.b,curso_de_alemán_nivel_medio_con_audio/lección_079b,5
5909,es.m.b,geometría_analítica/parábola/ecuaciones_de_la_parábola,5
5910,es.m.b,juegos_populares/roba_montón,5
5911,es.m.b,wikichicos/arácnidos/araña,5
5912,es.m.b,chino/vocabulario/lista_de_nombres_propios,4
5913,es.m.b,francés,4
5914,es.m.b,francés/números_ordinales,4
5915,es.m.b,gallego/gramática/formación_del_plural,4
5916,es.m.b,historia_de_los_estados_unidos_de_américa/la_guerra_de_vietnam,4
5917,es.m.b,italiano/vocabulario/palabras_y_frases_básicas,4
5918,es.m.b,la_coca-cola_y_sus_efectos,4
5919,es.m.b,manual_de_la_bicicleta/partes_de_la_bicicleta,4
5920,es.m.b,manual_wiki,4
5921,es.m.b,wikichicos/los_monos/texto_completo,4
5922,es.m.b,wikichicos/mamíferos/roedores,4
5923,es.m.b,apuntes_matemáticos/álgebra/productos_notables,3
5924,es.m.b,artes_culinarias/ingredientes/azúcar,3
5925,es.m.d,wikcionario:portada,60
5926,es.m.d,-,24
5927,es.m.d,wikcionario:referencia/es,22
5928,es.m.d,especial:buscar,17
5929,es.m.d,wikcionario:bienvenido,17
5930,es.m.d,diccionario,16
5931,es.m.d,sabalero,14
5932,es.m.d,apéndice:personas/partes_del_cuerpo_humano,13
5933,es.m.d,cuete,13
5934,es.m.d,categoría:español-inglés,12
5935,es.m.d,apéndice:1000_palabras_básicas_en_español,10
5936,es.m.d,artista,10
5937,es.m.d,pivón,10
5938,es.m.d,tontolaba,10
5939,es.m.d,wikcionario:estilo,10
5940,es.m.d,apéndice:1000_palabras_básicas_en_japonés,9
5941,es.m.d,habemus,9
5942,es.m.d,pete,9
5943,es.m.d,pistear,9
5944,es.m.d,wikcionario:ayuda,9
5945,es.m.d,categoría:wikcionario:wikisauro,8
5946,es.m.d,hemos,8
5947,es.m.d,masculino,8
5948,es.m.d,pagafantas,8
5949,es.m.d,acento_léxico,7
5950,es.m.n,renuncia_de_nuevo_carlos_mesa,13
5951,es.m.n,portada,5
5952,es.m.n,el_avión_chileno_desaparecido_cayó_en_el_mar;_no_hay_sobrevivientes,2
5953,es.m.n,hallan_muerto_a_hijo_de_los_actores_argentinos_antonio_grimau_y_leonor_manso,2
5954,es.m.n,-,1
5955,es.m.n,archivo:gre-civ_2014-06-24.svg,1
5956,es.m.n,archivo:kosovo_relations.svg,1
5957,es.m.n,archivo:nelly_omar.jpg,1
5958,es.m.n,archivo:rian_archive_988824_facebook_social_network's_page.jpg,1
5959,es.m.n,archivo:usa-col_2016-06-03.svg,1
5960,es.m.n,ataque_a_la_mayor_base_de_estados_unidos_en_afganistán_deja_cuatro_muertos_y_17_heridos,1
5961,es.m.n,ayuda:escribir_un_artículo,1
5962,es.m.n,categoría:12_de_abril_de_2019,1
5963,es.m.n,categoría:13_de_febrero_de_2006,1
5964,es.m.n,categoría:13_de_julio_de_2018,1
5965,es.m.n,categoría:13_de_noviembre_de_2014,1
5966,es.m.n,categoría:16_de_diciembre_de_2014,1
5967,es.m.n,categoría:17_de_marzo_de_2014,1
5968,es.m.n,categoría:21_de_noviembre_de_2015,1
5969,es.m.n,categoría:22_de_marzo_de_2011,1
5970,es.m.n,categoría:25_de_agosto_de_2012,1
5971,es.m.n,categoría:27_de_junio_de_2016,1
5972,es.m.n,categoría:28_de_marzo_de_2012,1
5973,es.m.n,categoría:29_de_diciembre_de_2008,1
5974,es.m.n,categoría:2_de_septiembre_de_2009,1
5975,es.m.q,portada,19
5976,es.m.q,proverbios_en_latín,17
5977,es.m.q,siglo_xxi,17
5978,es.m.q,notting_hill,14
5979,es.m.q,proverbios_chinos,10
5980,es.m.q,proverbios_colombianos,8
5981,es.m.q,especial:buscar,5
5982,es.m.q,groucho_marx,5
5983,es.m.q,idea,5
5984,es.m.q,mentes_criminales,5
5985,es.m.q,proverbios_argentinos,5
5986,es.m.q,blaise_pascal,4
5987,es.m.q,carl_gustav_jung,4
5988,es.m.q,"e._t.,_el_extraterrestre",4
5989,es.m.q,europa,4
5990,es.m.q,humanidad,4
5991,es.m.q,leyes_de_reforma,4
5992,es.m.q,nicolás_maquiavelo,4
5993,es.m.q,oscar_wilde,4
5994,es.m.q,sadam_husein,4
5995,es.m.q,tabla_periódica_de_los_elementos,4
5996,es.m.q,anatomía_de_grey,3
5997,es.m.q,apocalypse_now,3
5998,es.m.q,archivo:tapete.jpg,3
5999,es.m.q,augusto,3
6000,es.m.s,biblia_reina-valera_1909/salmos/91,178
6001,es.m.s,biblia_reina-valera_1909/salmos/23,49
6002,es.m.s,diccionario_gitano/vocabulario_caló-castellano,44
6003,es.m.s,portada,30
6004,es.m.s,oración_por_las_benditas_ánimas_del_purgatorio,22
6005,es.m.s,biblia_reina-valera_1909/jeremías/17,20
6006,es.m.s,himno_nacional_de_chile,19
6007,es.m.s,canción_del_pirata,17
6008,es.m.s,el_lazarillo_de_tormes_(versión_para_imprimir),10
6009,es.m.s,especial:buscar,10
6010,es.m.s,himno_nacional_de_chile_(1820-1847),10
6011,es.m.s,año_nuevo_(poema),9
6012,es.m.s,entre_mi_tía_y_yo,9
6013,es.m.s,himno_nacional_de_estados_unidos,9
6014,es.m.s,biblia_reina-valera_1909/salmos/121,8
6015,es.m.s,biblia_reina-valera_1909/salmos/51,8
6016,es.m.s,refranes_y_máximas_populares,7
6017,es.m.s,-,6
6018,es.m.s,biblia_reina-valera_1909,6
6019,es.m.s,biblia_reina-valera_1909/levítico/11,6
6020,es.m.s,biblia_reina-valera_1909/salmos/5,6
6021,es.m.s,himno_del_atlántico_(colombia),6
6022,es.m.s,historia_de_mi_vida,6
6023,es.m.s,memorias_de_una_pulga:_ii,6
6024,es.m.s,biblia_reina-valera_1909/salmos/27,5
6025,es.m.v,portada,13
6026,es.m.v,factorización,8
6027,es.m.v,fórmula_general_(matemáticas),5
6028,es.m.v,curso_práctico_para_aprender_a_leer_música_(solfeo),4
6029,es.m.v,la_comunicación,4
6030,es.m.v,ortografía/los_signos_de_puntuación,4
6031,es.m.v,reglas_básicas_de_los_óxidos,4
6032,es.m.v,ciencias_naturales,3
6033,es.m.v,"nietzsche:_""el_hombre_es_algo_que_debe_ser_superado""",3
6034,es.m.v,propiedades_físicas_y_quimicas_de_los_alquenos,3
6035,es.m.v,área_de_administración_de_empresas,3
6036,es.m.v,el_problema_de_sócrates,2
6037,es.m.v,ingeniería_naval/construcción_naval,2
6038,es.m.v,introducción_a_la_física/potencial_eléctrico,2
6039,es.m.v,introducción_a_la_psicología/las_partes_del_cerebro,2
6040,es.m.v,líneas_principales_del_pensamiento_de_jean-jacques_rousseau,2
6041,es.m.v,microorganismos_perjudiciales_y_beneficiosos,2
6042,es.m.v,química_orgánica,2
6043,es.m.v,reglas_para_la_dirección_del_espíritu,2
6044,es.m.v,trinomio_cuadrado_perfecto,2
6045,es.m.v,usuario_discusión:camatute,2
6046,es.m.v,aceleración,1
6047,es.m.v,archivo:ojo_humano.gif,1
6048,es.m.v,armonía,1
6049,es.m.v,boxoban:_servicio_digital_de_juego_de_puzles_estilo_sokoban/sprints,1
6050,es.m.voy,países_bajos,19
6051,es.m.voy,página_principal,14
6052,es.m.voy,danubio,8
6053,es.m.voy,ámsterdam,8
6054,es.m.voy,cartagena_de_indias,7
6055,es.m.voy,cordillera_de_los_andes,7
6056,es.m.voy,paradores_nacionales_de_españa,6
6057,es.m.voy,provincia_del_neuquén,5
6058,es.m.voy,antioquia,4
6059,es.m.voy,especial:buscar,4
6060,es.m.voy,riviera_maya,4
6061,es.m.voy,andorra,3
6062,es.m.voy,archivo:meridá_wikivoyage_banner.jpg,3
6063,es.m.voy,egipto,3
6064,es.m.voy,huasca_de_ocampo,3
6065,es.m.voy,india,3
6066,es.m.voy,luxemburgo,3
6067,es.m.voy,mérida_(venezuela),3
6068,es.m.voy,petra,3
6069,es.m.voy,provincia_de_córdoba_(argentina),3
6070,es.m.voy,pátzcuaro,3
6071,es.m.voy,anapoima,2
6072,es.m.voy,archivo:carthagène_banner.jpg,2
6073,es.m.voy,argentina,2
6074,es.m.voy,belice,2
6075,es.n,portada,14
6076,es.n,los_wallabies_derrotan_a_francia,5
6077,es.n,usuario:tarenbrummitt,4
6078,es.n,categoría:oriente_medio,2
6079,es.n,usuario:andrewcalloway,2
